session_id,customer_id,session_date,device,channel,duration_seconds,pages_viewed,converted,bounced,cart_additions
S073781,C07277,2024-07-23 02:25:59,desktop,organic,1150,27,0,0,0
S031443,C01900,2024-07-23 02:28:57,tablet,organic,185,3,0,0,0
S053863,C08298,2024-07-23 02:39:28,tablet,email,84,1,0,0,0
S017738,C01453,2024-07-23 02:44:14,desktop,paid_search,1038,12,0,0,0
S062579,C06049,2024-07-23 02:59:21,tablet,paid_search,441,14,0,0,0
S030154,C01216,2024-07-23 03:00:26,mobile,social,61,1,0,0,1
S037652,C01376,2024-07-23 03:06:58,desktop,paid_search,716,13,0,0,1
S065395,C00763,2024-07-23 03:19:39,mobile,referral,29,1,0,1,2
S021897,C09686,2024-07-23 03:21:34,desktop,referral,304,4,0,0,1
S067965,C00246,2024-07-23 03:28:57,mobile,referral,112,3,0,0,0
S043538,C03601,2024-07-23 03:30:27,mobile,paid_search,26,1,0,1,0
S069061,C02257,2024-07-23 03:40:07,mobile,organic,20,1,0,1,2
S068723,C05040,2024-07-23 03:41:54,desktop,referral,193,3,0,0,0
S078904,C07879,2024-07-23 03:58:38,desktop,direct,475,10,0,0,2
S035597,C05366,2024-07-23 04:07:29,mobile,paid_search,142,3,1,0,5
S067867,C06413,2024-07-23 04:12:33,desktop,referral,479,8,1,0,4
S023459,C05253,2024-07-23 04:21:57,mobile,social,272,3,0,0,2
S012458,C04023,2024-07-23 04:48:48,tablet,social,286,6,0,0,0
S003825,C00213,2024-07-23 04:53:59,desktop,direct,371,4,0,0,0
S035000,C03427,2024-07-23 05:00:25,mobile,email,10,1,0,1,1
S028383,C04887,2024-07-23 05:12:51,desktop,referral,455,9,0,0,1
S077538,C06937,2024-07-23 05:15:11,mobile,paid_search,115,1,0,0,0
S076724,C07515,2024-07-23 05:31:48,desktop,email,1066,12,0,0,0
S049583,C09206,2024-07-23 05:34:57,tablet,organic,112,2,0,0,0
S062772,C04153,2024-07-23 05:35:26,mobile,email,131,1,1,0,2
S075169,C00332,2024-07-23 05:40:07,desktop,referral,2027,65,0,0,0
S022131,C02609,2024-07-23 06:17:21,mobile,organic,12,1,0,1,0
S015246,C08640,2024-07-23 06:28:43,mobile,direct,258,3,0,0,2
S055209,C06771,2024-07-23 06:32:19,mobile,paid_search,1021,14,1,0,2
S017496,C02471,2024-07-23 06:38:05,mobile,paid_search,11,1,0,1,1
S066341,C00468,2024-07-23 06:40:10,mobile,direct,109,1,0,0,0
S007581,C02409,2024-07-23 06:46:25,tablet,organic,567,9,0,0,0
S009128,C01651,2024-07-23 07:10:54,tablet,direct,181,2,0,0,2
S027163,C09158,2024-07-23 07:24:07,mobile,direct,27,1,0,1,0
S058399,C05056,2024-07-23 07:59:18,desktop,referral,34,1,0,0,2
S013829,C02867,2024-07-23 08:00:29,mobile,organic,229,6,0,0,0
S047181,C05940,2024-07-23 08:30:18,desktop,paid_search,83,1,0,0,1
S057444,C04314,2024-07-23 08:49:53,desktop,email,462,6,0,0,0
S046248,C07663,2024-07-23 08:50:34,desktop,organic,250,4,1,0,5
S028269,C01716,2024-07-23 09:00:07,tablet,email,68,1,0,0,1
S026355,C00026,2024-07-23 09:15:48,desktop,email,101,1,0,0,0
S046433,C02385,2024-07-23 09:26:00,desktop,email,208,4,1,0,1
S010327,C07151,2024-07-23 09:34:58,mobile,email,888,22,0,0,0
S023649,C03944,2024-07-23 09:48:08,mobile,paid_search,125,2,0,0,1
S028889,C02612,2024-07-23 10:03:15,tablet,organic,231,2,0,0,1
S074238,C09500,2024-07-23 10:07:06,mobile,referral,367,4,0,0,1
S072322,C06686,2024-07-23 10:09:18,desktop,referral,543,12,1,0,1
S060649,C09382,2024-07-23 10:15:50,tablet,direct,89,1,0,0,0
S043776,C03901,2024-07-23 10:37:53,desktop,referral,496,11,0,0,0
S046895,C04855,2024-07-23 10:40:00,desktop,referral,364,5,1,0,5
S022984,C08223,2024-07-23 11:42:08,tablet,organic,15,1,0,1,0
S037746,C05939,2024-07-23 11:58:35,tablet,organic,107,2,0,0,0
S008443,C02835,2024-07-23 12:00:19,tablet,referral,404,9,0,0,0
S000336,C01874,2024-07-23 12:04:33,mobile,email,1288,15,0,0,1
S013105,C04002,2024-07-23 12:09:49,desktop,email,2245,25,0,0,0
S063849,C03497,2024-07-23 12:15:18,mobile,email,262,5,0,0,1
S066999,C07874,2024-07-23 12:28:43,desktop,paid_search,548,13,0,0,0
S070439,C03716,2024-07-23 12:40:27,tablet,email,922,19,0,0,0
S072950,C03645,2024-07-23 12:45:03,desktop,social,262,4,0,0,1
S061216,C07541,2024-07-23 12:55:22,mobile,email,265,2,0,0,1
S053220,C01147,2024-07-23 12:57:29,mobile,direct,330,4,0,0,2
S041488,C05860,2024-07-23 12:59:56,mobile,paid_search,146,3,0,0,0
S012238,C07669,2024-07-23 13:06:10,mobile,social,51,1,0,0,0
S044660,C09677,2024-07-23 13:21:03,mobile,paid_search,473,7,0,0,0
S001923,C09302,2024-07-23 13:32:48,desktop,organic,303,9,0,0,1
S005572,C05042,2024-07-23 13:54:07,mobile,organic,25,1,0,1,0
S071486,C06092,2024-07-23 13:56:22,desktop,referral,149,3,0,0,1
S011238,C08316,2024-07-23 14:37:30,mobile,organic,399,11,0,0,0
S073364,C08816,2024-07-23 14:43:29,mobile,organic,716,11,0,0,2
S026764,C03643,2024-07-23 14:50:02,mobile,organic,110,1,0,0,0
S010205,C06500,2024-07-23 14:56:03,mobile,direct,891,10,0,0,0
S014102,C07369,2024-07-23 14:56:09,mobile,direct,10,1,0,1,0
S015132,C01657,2024-07-23 15:06:45,desktop,direct,931,24,0,0,0
S079118,C00657,2024-07-23 15:15:17,mobile,organic,260,3,0,0,2
S051815,C07962,2024-07-23 15:25:02,mobile,email,55,1,0,0,0
S027883,C09684,2024-07-23 15:25:50,mobile,direct,14,1,1,1,2
S015619,C00425,2024-07-23 15:28:30,mobile,organic,851,19,0,0,0
S049935,C04171,2024-07-23 15:33:58,desktop,paid_search,397,10,0,0,0
S065952,C03645,2024-07-23 15:38:46,mobile,direct,516,9,0,0,0
S042622,C01997,2024-07-23 15:49:10,desktop,paid_search,436,8,0,0,0
S003606,C07246,2024-07-23 15:50:57,mobile,social,202,4,0,0,0
S075083,C02934,2024-07-23 16:06:22,mobile,paid_search,418,7,0,0,0
S029503,C04935,2024-07-23 16:11:42,desktop,paid_search,43,1,0,0,2
S030347,C08665,2024-07-23 16:31:30,mobile,direct,557,10,0,0,0
S050024,C00981,2024-07-23 16:44:42,mobile,paid_search,162,2,0,0,0
S017861,C03905,2024-07-23 16:46:56,mobile,referral,211,6,0,0,0
S065374,C03134,2024-07-23 16:56:14,desktop,referral,205,3,1,0,4
S059820,C03180,2024-07-23 16:56:14,mobile,organic,68,1,0,0,0
S023337,C06775,2024-07-23 17:07:52,mobile,organic,18,1,0,1,1
S012638,C00273,2024-07-23 17:08:08,mobile,referral,520,9,0,0,1
S051149,C00621,2024-07-23 17:17:38,desktop,referral,727,11,0,0,0
S040810,C06805,2024-07-23 17:22:33,desktop,referral,439,8,0,0,0
S053151,C05999,2024-07-23 17:37:05,desktop,direct,213,2,0,0,0
S037442,C02632,2024-07-23 17:42:43,tablet,paid_search,59,1,0,0,0
S051460,C01059,2024-07-23 17:50:41,mobile,referral,489,15,0,0,1
S048694,C06371,2024-07-23 18:03:05,mobile,paid_search,29,1,0,1,0
S013374,C04056,2024-07-23 18:03:12,tablet,email,838,10,0,0,0
S023244,C04402,2024-07-23 18:15:32,mobile,email,49,1,0,0,0
S036262,C09854,2024-07-23 18:29:54,mobile,referral,81,1,0,0,0
S062583,C00118,2024-07-23 18:37:35,mobile,social,33,1,0,0,0
S063556,C05326,2024-07-23 18:39:26,tablet,referral,10,1,0,1,0
S026173,C02104,2024-07-23 18:57:35,mobile,direct,410,6,1,0,4
S025016,C01540,2024-07-23 19:04:28,mobile,paid_search,111,2,0,0,1
S069452,C02103,2024-07-23 19:28:10,mobile,organic,217,4,0,0,0
S014306,C04284,2024-07-23 19:28:14,mobile,social,1282,14,0,0,0
S037147,C00923,2024-07-23 19:51:45,tablet,direct,415,7,0,0,1
S043569,C01672,2024-07-23 20:41:24,mobile,paid_search,31,1,0,0,2
S076795,C04467,2024-07-23 20:46:57,mobile,organic,459,9,0,0,0
S030727,C03443,2024-07-23 20:51:50,desktop,organic,181,2,0,0,2
S039510,C02559,2024-07-23 20:59:20,desktop,social,38,1,0,0,1
S026028,C00686,2024-07-23 21:15:14,mobile,organic,156,3,0,0,0
S028044,C01680,2024-07-23 21:20:24,mobile,email,145,1,0,0,0
S070098,C07054,2024-07-23 21:26:49,desktop,organic,389,8,0,0,2
S016849,C02855,2024-07-23 21:50:56,mobile,referral,10,1,0,1,0
S078674,C08649,2024-07-23 21:55:59,desktop,organic,101,1,0,0,0
S062841,C07067,2024-07-23 22:03:12,mobile,email,757,8,0,0,0
S061315,C08523,2024-07-23 22:07:18,tablet,social,932,19,0,0,0
S053394,C02821,2024-07-23 22:07:44,mobile,paid_search,301,6,0,0,1
S065586,C09513,2024-07-23 22:09:16,desktop,organic,118,2,0,0,0
S073097,C07795,2024-07-23 22:31:53,mobile,paid_search,109,2,1,0,1
S068844,C01794,2024-07-23 23:01:18,desktop,paid_search,1863,48,0,0,0
S041454,C09368,2024-07-23 23:04:35,tablet,organic,49,1,1,0,2
S056556,C02166,2024-07-23 23:22:52,desktop,social,442,11,0,0,2
S032631,C02723,2024-07-23 23:25:55,mobile,referral,24,1,0,1,2
S076201,C05535,2024-07-23 23:41:07,mobile,referral,42,1,1,0,3
S009304,C02633,2024-07-24 00:11:48,mobile,direct,24,1,0,1,2
S000511,C04304,2024-07-24 00:40:11,mobile,direct,10,1,0,1,0
S035372,C07244,2024-07-24 01:13:23,mobile,organic,190,5,0,0,2
S046172,C01668,2024-07-24 01:17:41,mobile,email,125,2,0,0,0
S056987,C08609,2024-07-24 01:28:36,desktop,direct,151,2,0,0,2
S044137,C01732,2024-07-24 01:33:23,mobile,referral,630,7,0,0,0
S025118,C01495,2024-07-24 01:44:02,tablet,social,11,1,0,1,0
S054789,C07758,2024-07-24 02:04:03,desktop,direct,144,3,1,0,1
S048424,C04976,2024-07-24 02:20:23,tablet,direct,552,7,0,0,0
S074508,C07840,2024-07-24 02:53:32,tablet,organic,375,4,1,0,1
S071506,C01480,2024-07-24 03:09:39,mobile,paid_search,424,8,0,0,0
S051248,C05099,2024-07-24 04:05:51,desktop,email,91,1,0,0,2
S011248,C05788,2024-07-24 04:15:17,mobile,referral,356,5,0,0,0
S077722,C05398,2024-07-24 04:20:48,mobile,referral,361,4,0,0,0
S059588,C06896,2024-07-24 04:21:48,tablet,direct,2068,50,0,0,0
S024272,C05342,2024-07-24 04:23:55,desktop,paid_search,169,2,0,0,0
S035072,C03146,2024-07-24 04:24:55,tablet,email,1402,25,0,0,2
S016347,C01074,2024-07-24 04:29:22,desktop,organic,942,19,0,0,0
S002237,C09119,2024-07-24 04:46:38,tablet,social,203,2,0,0,1
S007621,C07499,2024-07-24 04:53:50,desktop,referral,431,4,0,0,2
S006501,C06274,2024-07-24 04:59:24,desktop,social,128,2,0,0,0
S013511,C02427,2024-07-24 05:06:30,tablet,organic,211,2,1,0,5
S047025,C09266,2024-07-24 06:00:45,desktop,paid_search,550,6,0,0,0
S048587,C04169,2024-07-24 06:01:02,tablet,paid_search,912,18,0,0,2
S079534,C03079,2024-07-24 06:35:19,mobile,referral,237,3,0,0,1
S049380,C04599,2024-07-24 06:47:13,mobile,organic,62,1,0,0,0
S065038,C08850,2024-07-24 07:24:21,mobile,direct,278,4,0,0,0
S019452,C09108,2024-07-24 07:26:01,mobile,social,1306,14,0,0,1
S077317,C09205,2024-07-24 07:31:42,mobile,organic,223,4,0,0,0
S073393,C09268,2024-07-24 07:37:56,mobile,organic,92,2,0,0,0
S024099,C07342,2024-07-24 07:43:59,tablet,social,16,1,0,1,1
S043078,C04347,2024-07-24 07:47:10,desktop,paid_search,357,4,0,0,2
S020532,C02666,2024-07-24 08:20:46,tablet,email,215,2,0,0,1
S078436,C00745,2024-07-24 08:41:09,mobile,social,94,1,0,0,2
S078257,C02439,2024-07-24 08:57:00,desktop,paid_search,1265,32,0,0,0
S003303,C02409,2024-07-24 09:26:27,desktop,organic,783,12,0,0,2
S040180,C05917,2024-07-24 09:43:44,desktop,direct,71,1,0,0,1
S055294,C02262,2024-07-24 09:51:21,desktop,social,481,9,0,0,2
S050410,C07313,2024-07-24 10:07:23,mobile,organic,414,9,0,0,1
S022299,C01888,2024-07-24 10:07:43,desktop,organic,2196,47,0,0,2
S053266,C09069,2024-07-24 10:30:17,desktop,social,117,2,0,0,0
S023309,C02846,2024-07-24 10:39:13,desktop,paid_search,356,6,0,0,2
S058499,C01744,2024-07-24 10:40:31,mobile,email,239,4,0,0,0
S056214,C06251,2024-07-24 11:14:38,mobile,organic,49,1,0,0,2
S067458,C04002,2024-07-24 11:43:08,tablet,email,92,2,0,0,0
S038199,C09654,2024-07-24 12:16:40,desktop,email,381,8,0,0,1
S059088,C01158,2024-07-24 12:43:27,mobile,social,420,6,0,0,1
S041781,C04525,2024-07-24 12:49:04,mobile,direct,10,1,0,1,0
S019153,C08919,2024-07-24 12:50:33,desktop,paid_search,304,9,0,0,2
S013270,C02431,2024-07-24 13:07:27,desktop,direct,257,5,0,0,0
S069485,C07754,2024-07-24 13:12:21,mobile,organic,66,1,0,0,2
S073353,C00097,2024-07-24 13:14:13,tablet,email,107,2,0,0,0
S051228,C05273,2024-07-24 13:22:24,mobile,paid_search,598,9,0,0,0
S006489,C03048,2024-07-24 13:41:11,mobile,organic,505,13,1,0,5
S016753,C03015,2024-07-24 13:52:00,desktop,email,618,8,0,0,1
S066885,C05916,2024-07-24 14:20:55,mobile,organic,53,1,0,0,2
S079877,C07682,2024-07-24 14:26:10,mobile,paid_search,120,2,0,0,0
S064347,C05032,2024-07-24 14:29:17,mobile,social,60,1,0,0,2
S068485,C09760,2024-07-24 14:48:45,desktop,organic,535,6,0,0,0
S073613,C06354,2024-07-24 14:56:09,tablet,social,86,2,0,0,0
S066643,C02691,2024-07-24 14:56:28,desktop,social,529,8,0,0,0
S043974,C08185,2024-07-24 15:03:13,desktop,organic,695,15,1,0,4
S028750,C00459,2024-07-24 15:09:23,desktop,social,50,1,0,0,0
S041135,C09377,2024-07-24 15:48:10,desktop,social,233,3,0,0,2
S029362,C08916,2024-07-24 15:59:01,desktop,social,306,3,0,0,2
S072731,C00550,2024-07-24 16:14:29,desktop,direct,25,1,0,1,0
S030306,C06788,2024-07-24 16:16:05,mobile,social,505,11,0,0,0
S076732,C09315,2024-07-24 16:49:31,desktop,social,235,2,1,0,2
S065950,C01794,2024-07-24 17:12:10,mobile,paid_search,498,7,0,0,2
S055082,C02087,2024-07-24 17:12:40,tablet,social,260,2,0,0,0
S074309,C08444,2024-07-24 17:13:53,tablet,direct,3821,62,1,0,1
S038058,C00213,2024-07-24 17:14:09,mobile,paid_search,273,3,0,0,0
S009376,C06491,2024-07-24 17:26:26,tablet,social,85,1,0,0,0
S028764,C08547,2024-07-24 17:42:07,mobile,social,291,4,0,0,0
S003579,C04631,2024-07-24 17:57:40,desktop,direct,95,2,0,0,2
S052918,C00631,2024-07-24 18:15:11,desktop,organic,412,8,0,0,0
S045587,C00367,2024-07-24 18:30:44,mobile,paid_search,75,1,1,0,1
S050586,C07021,2024-07-24 18:35:39,mobile,referral,145,3,0,0,0
S050112,C06697,2024-07-24 18:44:37,mobile,social,207,2,0,0,0
S045973,C07922,2024-07-24 18:44:45,mobile,organic,369,6,0,0,0
S048259,C05433,2024-07-24 19:03:53,mobile,email,14,1,0,1,1
S003105,C01331,2024-07-24 19:05:30,mobile,paid_search,297,5,0,0,1
S050884,C03425,2024-07-24 19:12:23,desktop,email,67,1,0,0,0
S041749,C01487,2024-07-24 19:19:32,desktop,referral,45,1,0,0,2
S013047,C00360,2024-07-24 19:25:40,mobile,social,48,1,0,0,2
S010203,C04898,2024-07-24 19:57:45,mobile,social,2180,37,0,0,1
S051879,C05317,2024-07-24 19:58:22,desktop,email,10,1,1,1,1
S059474,C04608,2024-07-24 19:58:36,desktop,paid_search,270,6,0,0,1
S078469,C05662,2024-07-24 20:01:36,tablet,email,507,13,0,0,1
S077089,C07551,2024-07-24 20:06:16,mobile,organic,224,3,0,0,2
S046509,C06229,2024-07-24 20:08:52,mobile,email,93,2,0,0,0
S039371,C09610,2024-07-24 20:54:00,desktop,paid_search,633,8,0,0,0
S056373,C04237,2024-07-24 21:01:42,mobile,email,592,7,0,0,0
S034290,C03203,2024-07-24 21:54:48,desktop,referral,119,1,0,0,1
S039430,C00284,2024-07-24 22:08:44,desktop,paid_search,13,1,0,1,0
S051262,C09794,2024-07-24 22:20:27,mobile,paid_search,307,3,0,0,2
S033860,C05690,2024-07-24 22:28:49,mobile,paid_search,151,1,0,0,2
S024743,C08025,2024-07-24 22:30:37,tablet,paid_search,55,1,0,0,0
S006695,C04311,2024-07-24 22:55:35,mobile,paid_search,170,2,0,0,0
S065798,C05231,2024-07-24 23:11:56,mobile,organic,1520,49,1,0,1
S022331,C04754,2024-07-24 23:25:43,desktop,paid_search,1359,16,0,0,0
S013162,C05997,2024-07-24 23:37:49,desktop,organic,260,5,0,0,2
S041262,C03800,2024-07-24 23:54:13,tablet,organic,10,1,0,1,0
S071169,C01678,2024-07-25 00:04:41,mobile,organic,34,1,0,0,0
S027308,C00195,2024-07-25 00:07:30,mobile,direct,63,1,0,0,0
S045527,C00304,2024-07-25 00:07:52,mobile,paid_search,31,1,0,0,0
S078934,C00574,2024-07-25 00:16:28,mobile,referral,625,9,0,0,0
S009702,C09672,2024-07-25 00:24:25,mobile,email,1172,25,0,0,2
S016968,C00574,2024-07-25 00:29:58,mobile,paid_search,198,2,0,0,1
S000968,C03721,2024-07-25 00:37:11,mobile,organic,498,9,0,0,0
S005618,C09271,2024-07-25 01:05:34,mobile,email,348,5,0,0,2
S034059,C07938,2024-07-25 01:12:20,desktop,paid_search,353,6,0,0,0
S002291,C09442,2024-07-25 01:14:28,mobile,direct,357,7,0,0,0
S009357,C08705,2024-07-25 01:21:04,mobile,organic,30,1,0,0,0
S062358,C04918,2024-07-25 01:27:03,mobile,paid_search,73,1,1,0,3
S041210,C02811,2024-07-25 01:27:51,desktop,paid_search,155,2,1,0,4
S064663,C00112,2024-07-25 02:14:45,tablet,social,415,5,0,0,0
S067338,C03716,2024-07-25 02:47:04,mobile,organic,430,8,0,0,0
S074612,C01008,2024-07-25 02:59:06,mobile,social,10,1,0,1,0
S019678,C02977,2024-07-25 03:00:14,desktop,organic,998,18,0,0,1
S027239,C08122,2024-07-25 03:04:50,tablet,email,209,6,0,0,0
S045612,C01149,2024-07-25 03:31:48,mobile,paid_search,365,5,0,0,1
S003779,C06344,2024-07-25 04:09:38,tablet,email,24,1,0,1,0
S057250,C01234,2024-07-25 05:04:44,tablet,direct,109,1,0,0,0
S045652,C04308,2024-07-25 05:16:37,mobile,email,127,2,0,0,2
S005208,C05164,2024-07-25 06:00:54,desktop,email,127,1,0,0,0
S063042,C06396,2024-07-25 06:15:57,desktop,organic,825,15,0,0,0
S051164,C07424,2024-07-25 06:26:26,desktop,referral,10,1,0,1,0
S053424,C06934,2024-07-25 06:50:38,tablet,social,427,7,0,0,0
S018899,C00369,2024-07-25 06:51:09,mobile,paid_search,280,3,0,0,0
S033576,C03491,2024-07-25 07:00:33,desktop,social,20,1,0,1,2
S061415,C01769,2024-07-25 07:02:22,tablet,referral,57,1,0,0,0
S030693,C01004,2024-07-25 08:16:44,mobile,social,149,4,0,0,0
S025618,C05454,2024-07-25 08:31:01,mobile,email,962,14,1,0,2
S076325,C05200,2024-07-25 08:52:02,mobile,direct,405,10,0,0,1
S068822,C03447,2024-07-25 09:00:19,desktop,direct,1003,29,0,0,0
S009136,C07833,2024-07-25 09:10:43,mobile,social,1205,32,1,0,2
S054382,C02754,2024-07-25 09:12:33,mobile,organic,886,10,1,0,4
S058918,C08283,2024-07-25 09:12:47,tablet,social,288,5,1,0,4
S049929,C04825,2024-07-25 09:24:18,desktop,organic,168,2,0,0,0
S023427,C00991,2024-07-25 09:50:36,tablet,paid_search,156,3,0,0,1
S054590,C08277,2024-07-25 10:07:33,mobile,email,243,2,0,0,0
S037284,C03387,2024-07-25 10:19:28,mobile,direct,690,9,0,0,1
S064281,C00943,2024-07-25 10:46:42,mobile,paid_search,354,4,1,0,4
S069319,C00414,2024-07-25 11:01:01,desktop,paid_search,456,5,0,0,2
S036068,C08496,2024-07-25 11:01:28,mobile,email,183,3,0,0,2
S029919,C02212,2024-07-25 11:12:11,tablet,social,1182,35,0,0,0
S036335,C00368,2024-07-25 11:12:20,mobile,email,220,2,0,0,1
S045608,C01538,2024-07-25 11:19:19,mobile,organic,127,2,0,0,2
S075707,C03019,2024-07-25 11:23:01,desktop,direct,44,1,0,0,0
S039567,C01805,2024-07-25 11:33:17,mobile,email,366,4,0,0,2
S068931,C03094,2024-07-25 12:15:16,mobile,paid_search,88,1,1,0,4
S019050,C07128,2024-07-25 12:20:38,desktop,organic,215,5,0,0,2
S068217,C00610,2024-07-25 12:24:40,mobile,paid_search,35,1,0,0,0
S048162,C06804,2024-07-25 12:25:42,mobile,direct,128,1,0,0,0
S037296,C00649,2024-07-25 12:38:59,desktop,referral,56,1,0,0,1
S041172,C02951,2024-07-25 12:43:19,tablet,social,83,1,0,0,2
S061688,C00683,2024-07-25 13:07:47,desktop,direct,765,14,0,0,0
S048032,C06813,2024-07-25 13:20:41,desktop,direct,674,19,0,0,2
S062015,C05694,2024-07-25 13:41:02,mobile,organic,414,4,0,0,2
S067793,C08192,2024-07-25 13:44:34,mobile,email,307,5,0,0,0
S066475,C00889,2024-07-25 14:36:51,tablet,email,274,4,0,0,0
S078873,C01364,2024-07-25 14:42:28,mobile,direct,566,9,0,0,1
S074775,C01667,2024-07-25 14:42:44,desktop,organic,479,10,0,0,0
S062385,C01981,2024-07-25 14:52:16,desktop,organic,179,2,0,0,1
S051724,C04820,2024-07-25 14:53:24,mobile,social,86,1,0,0,0
S065483,C00281,2024-07-25 15:11:27,desktop,paid_search,254,2,0,0,1
S071454,C04328,2024-07-25 15:20:55,desktop,referral,13,1,0,1,0
S052215,C01113,2024-07-25 15:43:20,mobile,organic,282,4,0,0,0
S046741,C04751,2024-07-25 15:47:13,desktop,email,10,1,0,1,0
S006657,C04588,2024-07-25 16:06:09,desktop,social,176,2,0,0,1
S079196,C05789,2024-07-25 16:06:12,desktop,direct,222,2,0,0,0
S073024,C00262,2024-07-25 16:11:57,desktop,social,554,7,0,0,0
S002765,C04582,2024-07-25 16:11:58,mobile,social,260,3,0,0,1
S034619,C07743,2024-07-25 16:37:40,desktop,referral,365,8,0,0,0
S046957,C02273,2024-07-25 16:44:12,mobile,email,279,7,0,0,0
S024467,C08133,2024-07-25 17:24:46,desktop,organic,608,7,0,0,0
S047524,C07620,2024-07-25 17:27:43,desktop,direct,796,9,0,0,1
S030284,C03255,2024-07-25 17:27:52,desktop,direct,48,1,0,0,0
S031869,C00001,2024-07-25 17:34:41,desktop,paid_search,356,4,0,0,0
S053924,C03593,2024-07-25 17:58:40,desktop,email,10,1,0,1,0
S044334,C06342,2024-07-25 18:01:14,mobile,organic,10,1,0,1,1
S061970,C06031,2024-07-25 18:24:34,desktop,paid_search,295,4,0,0,0
S031661,C06070,2024-07-25 18:54:59,desktop,organic,776,11,0,0,0
S021147,C03574,2024-07-25 19:02:25,mobile,email,47,1,0,0,0
S042717,C05095,2024-07-25 19:08:40,desktop,organic,512,6,0,0,2
S067167,C01076,2024-07-25 19:29:31,desktop,direct,88,1,0,0,2
S071434,C00346,2024-07-25 19:30:57,desktop,social,918,10,0,0,0
S038100,C06946,2024-07-25 19:58:31,mobile,organic,200,6,1,0,3
S062134,C07298,2024-07-25 20:05:40,mobile,paid_search,40,1,0,0,2
S054656,C00735,2024-07-25 20:08:28,tablet,email,382,8,0,0,0
S011721,C07128,2024-07-25 20:17:37,tablet,paid_search,3507,104,0,0,1
S073275,C03327,2024-07-25 20:26:16,mobile,paid_search,53,1,0,0,0
S046078,C00834,2024-07-25 20:29:10,mobile,organic,230,4,0,0,1
S033659,C09201,2024-07-25 20:50:00,desktop,referral,15,1,0,1,0
S015509,C04385,2024-07-25 20:50:20,desktop,direct,820,17,0,0,0
S006001,C05170,2024-07-25 22:00:24,mobile,organic,222,6,0,0,1
S030413,C04263,2024-07-25 22:14:53,desktop,email,769,10,1,0,3
S011398,C02589,2024-07-25 22:19:47,mobile,paid_search,259,2,0,0,0
S054214,C08928,2024-07-25 22:24:23,mobile,social,153,3,0,0,0
S013442,C02825,2024-07-25 23:15:29,desktop,paid_search,2096,25,0,0,2
S013554,C06065,2024-07-25 23:24:45,desktop,direct,1365,17,0,0,1
S001479,C08304,2024-07-25 23:34:32,tablet,paid_search,176,2,0,0,0
S014463,C02585,2024-07-25 23:37:00,desktop,direct,380,4,0,0,2
S071217,C03404,2024-07-26 00:00:26,desktop,email,1973,35,0,0,1
S068614,C05099,2024-07-26 00:01:10,desktop,organic,863,16,0,0,1
S044247,C04874,2024-07-26 00:03:24,desktop,organic,20,1,0,1,0
S062319,C02459,2024-07-26 00:08:07,desktop,social,1051,14,0,0,0
S017480,C07281,2024-07-26 00:17:48,mobile,organic,177,3,0,0,1
S077602,C06506,2024-07-26 00:45:42,desktop,direct,1088,21,0,0,0
S057546,C02857,2024-07-26 01:24:08,tablet,organic,898,23,0,0,0
S019931,C05577,2024-07-26 01:30:21,desktop,paid_search,342,11,0,0,2
S068524,C01207,2024-07-26 01:46:56,desktop,organic,10,1,0,1,2
S070695,C01711,2024-07-26 01:57:11,desktop,paid_search,2468,35,0,0,1
S025353,C06681,2024-07-26 02:04:28,mobile,paid_search,199,3,0,0,1
S061020,C00416,2024-07-26 02:07:42,mobile,referral,190,4,0,0,0
S059096,C07145,2024-07-26 02:45:31,desktop,email,865,11,1,0,2
S045982,C02184,2024-07-26 03:16:21,tablet,email,400,4,0,0,1
S054738,C01631,2024-07-26 03:32:08,desktop,referral,45,1,0,0,1
S060759,C02973,2024-07-26 03:33:45,desktop,email,10,1,0,1,0
S029793,C00928,2024-07-26 03:39:37,desktop,organic,509,6,0,0,2
S048819,C01338,2024-07-26 03:40:59,mobile,organic,487,6,1,0,4
S022971,C09505,2024-07-26 03:49:33,mobile,paid_search,121,1,0,0,1
S006443,C06217,2024-07-26 04:48:14,mobile,email,1251,35,0,0,1
S059443,C02778,2024-07-26 05:10:24,desktop,social,520,10,0,0,2
S000194,C07812,2024-07-26 05:25:13,mobile,organic,298,4,0,0,1
S010234,C04263,2024-07-26 05:26:28,mobile,direct,67,1,0,0,1
S059355,C09629,2024-07-26 06:09:41,desktop,social,119,1,0,0,0
